,market_ret
2022-05-30,0.006012735
2022-05-31,0.0118658875
2022-06-01,-0.0013402158
2022-06-02,0.0041799954
2022-06-06,0.0128037671
2022-06-07,0.0016659396000000002
2022-06-08,0.0067956530000000005
2022-06-09,-0.0076105001000000005
2022-06-10,0.0141650038
2022-06-13,-0.0089146055
2022-06-14,0.0102457307
2022-06-15,0.0050168649
2022-06-16,-0.0060573788
2022-06-17,0.0095578463
2022-06-20,-0.00040867880000000005
2022-06-21,-0.0026275926
2022-06-22,-0.011950518
2022-06-23,0.016205642200000002
2022-06-24,0.0089147513
2022-06-27,0.0087881861
2022-06-28,0.0088853076
2022-06-29,-0.0139893394
2022-06-30,0.0110362055
2022-07-01,-0.0032303736999999997
2022-07-04,0.0052512706
2022-07-05,-0.000411549
2022-07-06,-0.0142993947
2022-07-07,0.0026966787
2022-07-08,-0.002473013
2022-07-11,-0.0126617446
2022-07-12,-0.009692677200000001
2022-07-13,0.000860987
2022-07-14,-0.0007757532000000001
2022-07-15,-0.0163581011
2022-07-18,0.0155023098
2022-07-19,0.0004051123
2022-07-20,0.0077126176999999995
2022-07-21,-0.009901915300000001
2022-07-22,-0.0006195902
2022-07-25,-0.0059896197
2022-07-26,0.008321345
2022-07-27,-0.0005126874
2022-07-28,0.0020821152
2022-07-29,-0.0089373717
2022-08-01,0.0020657264
2022-08-02,-0.0226052264
2022-08-03,-0.0070905245
2022-08-04,0.0080175768
2022-08-05,0.011911926699999999
2022-08-08,0.0030700086999999997
2022-08-09,0.0032432237
2022-08-10,-0.0053617138
2022-08-11,0.0159891889
2022-08-12,-0.0014558766
2022-08-15,-0.00024434770000000003
2022-08-16,0.0005487339
2022-08-17,0.0044666916
2022-08-18,-0.0045503665
2022-08-19,-0.0059390206
2022-08-22,0.0060513890999999995
2022-08-23,-0.0004792552
2022-08-24,-0.018625134
2022-08-25,0.0096556258
2022-08-26,-0.0030883345
2022-08-29,0.0013920241
2022-08-30,-0.004167952999999999
2022-08-31,-0.007772168499999999
2022-09-01,-0.005358326599999999
2022-09-02,0.0004704583
2022-09-05,0.0042158457
2022-09-06,0.013605
2022-09-07,0.0008779858
2022-09-08,-0.0032985611
2022-09-09,0.008180279700000001
2022-09-13,0.0005343259
2022-09-14,-0.008044403
2022-09-15,-0.0116209152
2022-09-16,-0.022975896200000002
2022-09-19,-0.0034531115
2022-09-20,0.0021838156
2022-09-21,-0.0016744781000000001
2022-09-22,-0.0026523353999999997
2022-09-23,-0.006606850199999999
2022-09-26,-0.0120268964
2022-09-27,0.013973333999999999
2022-09-28,-0.0157715513
2022-09-29,-0.0012683465999999998
2022-09-30,-0.0055287632
2022-10-10,-0.0166132978
2022-10-11,0.0018987639
2022-10-12,0.015340967
2022-10-13,-0.0030240897
2022-10-14,0.0184430147
2022-10-17,0.0042173033
2022-10-18,-0.0012917259
2022-10-19,-0.011872835399999998
2022-10-20,-0.0030637788
2022-10-21,0.0012779688999999999
2022-10-24,-0.020195831499999997
2022-10-25,-0.0004273304
2022-10-26,0.0078018791
2022-10-27,-0.0055344824
2022-10-28,-0.0224536977
2022-10-31,-0.0076966296
2022-11-01,0.0261679791
2022-11-02,0.011508286999999999
2022-11-03,-0.0018526522
2022-11-04,0.0243480423
2022-11-07,0.0022862473
2022-11-08,-0.0043291073
2022-11-09,-0.0053272111
2022-11-10,-0.0039485362
2022-11-11,0.0168506519
2022-11-14,-0.0012604246999999998
2022-11-15,0.0164352593
2022-11-16,-0.004498101500000001
2022-11-17,-0.0014569643
2022-11-18,-0.005839153000000001
2022-11-21,-0.003938599300000001
2022-11-22,0.0012635799
2022-11-23,0.0025784552
2022-11-24,-0.0024533185
2022-11-25,0.0040085332
2022-11-28,-0.007461956600000001
2022-11-29,0.023127555100000002
2022-11-30,0.0005040086
2022-12-01,0.0044856541
2022-12-02,-0.0029464493000000004
2022-12-05,0.017638674400000002
2022-12-06,0.000223861
2022-12-07,-0.0040198804
2022-12-08,-0.0007093030999999999
2022-12-09,0.0030025804
2022-12-12,-0.008702505000000001
2022-12-13,-0.0008544084
2022-12-14,6.29029e-05
2022-12-15,-0.002479911
2022-12-16,-0.0002493808
2022-12-19,-0.0191746624
2022-12-20,-0.010733139899999999
2022-12-21,-0.0017422927
2022-12-22,-0.0045558441
2022-12-23,-0.0028040899000000004
2022-12-26,0.0064665344000000005
2022-12-27,0.009787828200000001
2022-12-28,-0.0026386435
2022-12-29,-0.0044367757
2022-12-30,0.0050610964
2023-01-03,0.0088221835
2023-01-04,0.0022475448
2023-01-05,0.010148754099999999
2023-01-06,0.0007670789999999999
2023-01-09,0.0058423444
2023-01-10,-0.0020708832
2023-01-11,-0.0024198084
2023-01-12,0.0005102413
2023-01-13,0.0100696995
2023-01-16,0.010104103
2023-01-17,-0.0010369341999999998
2023-01-18,4.99962e-05
2023-01-19,0.0049228912000000005
2023-01-20,0.0075716927
2023-01-30,0.0013796193
2023-01-31,-0.0041748157
2023-02-01,0.008984973
2023-02-02,0.00022807239999999998
2023-02-03,-0.0067762729
2023-02-06,-0.007571261700000001
2023-02-07,0.0029012278000000004
2023-02-08,-0.004922179
2023-02-09,0.011842525100000001
2023-02-10,-0.002968827
2023-02-13,0.0072029600000000004
2023-02-14,0.0027777576
2023-02-15,-0.0038838454
2023-02-16,-0.0095907568
2023-02-17,-0.0076962059
2023-02-20,0.0205687035
2023-02-21,0.0049190383
2023-02-22,-0.004650171
2023-02-23,-0.0011153252
2023-02-24,-0.0061802105
2023-02-27,-0.0027930376
2023-02-28,0.0066208325
2023-03-01,0.0099836709
2023-03-02,-0.0005114801
2023-03-03,0.005358186700000001
2023-03-06,-0.0019128752
2023-03-07,-0.011115837500000001
2023-03-08,-0.0005634229
2023-03-09,-0.0021790009
2023-03-10,-0.014046332100000001
2023-03-13,0.011956032299999999
2023-03-14,-0.007153679499999999
2023-03-15,0.0055472319
2023-03-16,-0.0111615343
2023-03-17,0.007330523
2023-03-20,-0.0048101765
2023-03-21,0.0064113679
2023-03-22,0.0031013771000000002
2023-03-23,0.0064002499
2023-03-24,-0.006388086899999999
2023-03-27,-0.004365619
2023-03-28,-0.0018518501000000002
2023-03-29,-0.0016390088999999998
2023-03-30,0.0065405335
2023-03-31,0.0035605076000000003
2023-04-03,0.0071912024
2023-04-04,0.0049028697
2023-04-06,2.11921e-05
2023-04-07,0.0045334701
2023-04-10,-0.0036926708
2023-04-11,-0.0005390972000000001
2023-04-12,0.0041076838
2023-04-13,-0.0026502311
2023-04-14,0.0059633908
2023-04-17,0.0142165464
2023-04-18,0.0022807415
2023-04-19,-0.0068377941
2023-04-20,-0.0009190451
2023-04-21,-0.0195345692
2023-04-24,-0.0078286835
2023-04-25,-0.0032183117
2023-04-26,-0.0002361808
2023-04-27,0.0066737526
2023-04-28,0.011379036899999998
2023-05-04,0.0081799139
2023-05-05,-0.0047623031
2023-05-08,0.0181438744
2023-05-09,-0.0109964243
2023-05-10,-0.0114722686
2023-05-11,-0.0028921255000000003
2023-05-12,-0.0112369617
2023-05-15,0.011726942499999999
2023-05-16,-0.0059652282000000004
2023-05-17,-0.002052697
2023-05-18,0.0039850717
2023-05-19,-0.0041786058
2023-05-22,0.0039371816
2023-05-23,-0.0152379989
2023-05-24,-0.012780517
2023-05-25,-0.0010886655000000001
2023-05-26,0.0035121478
2023-05-29,0.0027843079999999997
2023-05-30,0.0008582784999999999
2023-05-31,-0.006094168800000001
2023-06-01,2.1875000000000003e-05
2023-06-02,0.0079366617
2023-06-05,0.0007344736
2023-06-06,-0.0114775799
2023-06-07,0.0007568208
2023-06-08,0.0049493415
2023-06-09,0.005545208
2023-06-12,-0.0007959075000000001
2023-06-13,0.0014989314000000001
2023-06-14,-0.0014487239
2023-06-15,0.0074284558999999995
2023-06-16,0.0062585785000000005
2023-06-19,-0.0053549071
2023-06-20,-0.0047425741999999995
2023-06-21,-0.0131046048
2023-06-26,-0.0147853853
2023-06-27,0.0123225948
2023-06-28,-2.0975500000000003e-05
2023-06-29,-0.0021930937
2023-06-30,0.0061843943
2023-07-03,0.0130892831
2023-07-04,0.0004236161
2023-07-05,-0.0069028935
2023-07-06,-0.005390129099999999
2023-07-07,-0.0027968775000000003
2023-07-10,0.0022169116
2023-07-11,0.0055157546000000005
2023-07-12,-0.00783298
2023-07-13,0.012623470699999998
2023-07-14,0.0003773235
2023-07-17,-0.0086701639
2023-07-18,-0.0036794586000000002
2023-07-19,0.00031762260000000003
2023-07-20,-0.0091638964
2023-07-21,-0.0005605893
2023-07-24,-0.0011315303999999999
2023-07-25,0.0212885831
2023-07-26,-0.0026282977
2023-07-27,-0.0019723689
2023-07-28,0.018421157100000002
2023-07-31,0.0046136883
2023-08-01,-2.7498900000000002e-05
2023-08-02,-0.0088907477
2023-08-03,0.0057553901
2023-08-04,0.0023233309
2023-08-07,-0.0058554157
2023-08-08,-0.00251206
2023-08-09,-0.0049478019
2023-08-10,0.0031046512999999996
2023-08-11,-0.020067752900000003
2023-08-14,-0.0033929001
2023-08-15,-0.0007083378
2023-08-16,-0.0082010889
2023-08-17,0.0043209677
2023-08-18,-0.010047066799999999
2023-08-21,-0.0124444077
2023-08-22,0.0088445837
2023-08-23,-0.013438209699999999
2023-08-24,0.0012479851
2023-08-25,-0.0058947963
2023-08-28,0.0112796206
2023-08-29,0.012021546400000001
2023-08-30,0.0003988665
2023-08-31,-0.0055021815
2023-09-01,0.0042855223
2023-09-04,0.013983450500000001
2023-09-05,-0.007142137
2023-09-06,0.0011753855
2023-09-07,-0.0113121375
2023-09-08,-0.0018041526
2023-09-11,0.0083613246
2023-09-12,-0.0018199498
2023-09-13,-0.0044603556
2023-09-14,0.0011156341
2023-09-15,-0.0028170657
2023-09-18,0.0026264188
2023-09-19,-0.00031197099999999997
2023-09-20,-0.005244488699999999
2023-09-21,-0.0076777799
2023-09-22,0.015473331100000001
2023-09-25,-0.005371067
2023-09-26,-0.0042799042
2023-09-27,0.0016255825
2023-09-28,0.0010168584
2023-10-09,-0.0043571798
2023-10-10,-0.0070025326
2023-10-11,0.0012095006
2023-10-12,0.0094009475
2023-10-13,-0.0063713747
2023-10-16,-0.0046261793
2023-10-17,0.0031502891999999998
2023-10-18,-0.0080384722
2023-10-19,-0.017431009600000002
2023-10-20,-0.0074316061
2023-10-23,-0.0146719215
2023-10-24,0.007808821099999999
2023-10-25,0.0040070302
2023-10-26,0.004769723799999999
2023-10-27,0.0098668165
2023-10-30,0.0012489959
2023-10-31,-0.0009209832
2023-11-01,0.0014263754
2023-11-02,-0.0045221151
2023-11-03,0.007108346800000001
2023-11-06,0.0091107368
2023-11-07,-0.0003730042
2023-11-08,-0.0016017887
2023-11-09,0.0002970149
2023-11-10,-0.0046865351
2023-11-13,0.0024886722
2023-11-14,0.0031305750999999996
2023-11-15,0.0054856395
2023-11-16,-0.007129931000000001
2023-11-17,0.0011274611
2023-11-20,0.004568412
2023-11-21,-0.0001258996
2023-11-22,-0.0079277486
2023-11-23,0.005994589999999999
2023-11-24,-0.0068208625
2023-11-27,-0.003048861
2023-11-28,0.0022608766
2023-11-29,-0.0055510276
2023-11-30,0.0026426625
2023-12-01,0.0006479578
2023-12-04,-0.0028769947
2023-12-05,-0.0167447381
2023-12-06,-0.0011312804
2023-12-07,-0.0009186127
2023-12-08,0.0011305013
2023-12-11,0.0073677934
2023-12-12,0.004011214
2023-12-13,-0.0115458359
2023-12-14,-0.0032926198
2023-12-15,-0.0055521730000000005
2023-12-18,-0.0039942135
2023-12-19,0.0005415579999999999
2023-12-20,-0.0103264544
2023-12-21,0.005721803199999999
2023-12-22,-0.0013498064000000002
2023-12-25,0.0013851496999999998
2023-12-26,-0.0068294552
2023-12-27,0.0054279953
2023-12-28,0.0137547211
2023-12-29,0.0068471507
2024-01-02,-0.0042550849
2024-01-03,0.0016781015
2024-01-04,-0.0043469921
2024-01-05,-0.0085180537
2024-01-08,-0.01421741
2024-01-09,0.0019786407
2024-01-10,-0.0053742307
2024-01-11,0.0031093904
2024-01-12,-0.0016189353
2024-01-15,0.0014968544999999999
2024-01-16,0.0026670216
2024-01-17,-0.0208616579
2024-01-18,0.0042944081
2024-01-19,-0.0047454763
2024-01-22,-0.0268121156
2024-01-23,0.0053100853000000005
2024-01-24,0.0179704171
2024-01-25,0.030252995600000002
2024-01-26,0.0014156387000000001
2024-01-29,-0.0092318365
2024-01-30,-0.0183221912
2024-01-31,-0.0148305972
2024-02-01,-0.006386082899999999
2024-02-02,-0.0146489009
2024-02-05,-0.010243752
2024-02-06,0.0323075585
2024-02-07,0.0144146986
2024-02-08,0.0127955813
2024-02-19,0.0155765205
2024-02-20,0.0041869149
2024-02-21,0.0096572034
2024-02-22,0.0126746062
2024-02-23,0.0055291906
2024-02-26,-0.0092712157
2024-02-27,0.0129184798
2024-02-28,-0.0191108171
2024-02-29,0.019378519400000002
2024-03-01,0.0039298598
2024-03-04,0.0040584794
2024-03-05,0.0027926117
2024-03-06,-0.002579637
2024-03-07,-0.0041216726
2024-03-08,0.0061497959
2024-03-11,0.007365744800000001
2024-03-12,-0.0040803591
2024-03-13,-0.0039596392
2024-03-14,-0.0018400146
2024-03-15,0.005398531
2024-03-18,0.0099161736
2024-03-19,-0.007186687299999999
2024-03-20,0.0055277341999999995
2024-03-21,-0.0008354422999999999
2024-03-22,-0.0094502217
2024-03-25,-0.0071285631000000006
2024-03-26,0.001710138
2024-03-27,-0.0126479768
2024-03-28,0.005854990799999999
2024-03-29,0.010131752999999999
2024-04-01,0.0119071729
2024-04-02,-0.0007863836000000001
2024-04-03,-0.0018415532000000002
2024-04-08,-0.0072470367
2024-04-09,0.0004871265
2024-04-10,-0.0069548117
2024-04-11,0.0022830312
2024-04-12,-0.0048687213
2024-04-15,0.012553215
2024-04-16,-0.016455115
2024-04-17,0.021387111299999997
2024-04-18,0.0009259680000000001
2024-04-19,-0.0029157271
2024-04-22,-0.0067419381
2024-04-23,-0.007428803699999999
2024-04-24,0.007559553300000001
2024-04-25,0.0026529299
2024-04-26,0.011705493099999999
2024-04-29,0.0079023564
2024-04-30,-0.0026400854
2024-05-06,0.011561329799999999
2024-05-07,0.0022343918
2024-05-08,-0.006118107699999999
2024-05-09,0.0082596985
2024-05-10,7.19965e-05
2024-05-13,-0.0020689182
2024-05-14,-0.0007135912
2024-05-15,-0.0082244298
2024-05-16,0.0008009546
2024-05-17,0.0101285197
2024-05-20,0.0054276022
2024-05-21,-0.0041560381
2024-05-22,0.0001818259
2024-05-23,-0.013345691799999998
2024-05-24,-0.008829615800000001
2024-05-27,0.0113867512
2024-05-28,-0.004632011
2024-05-29,0.00046485499999999997
2024-05-30,-0.0062165510999999994
2024-05-31,-0.0015733852000000001
2024-06-03,-0.0026968587999999997
2024-06-04,0.004128811600000001
2024-06-05,-0.0083449168
2024-06-06,-0.0054183733
2024-06-07,0.0008150108000000001
2024-06-11,-0.0076143815000000005
2024-06-12,0.0031117106
2024-06-13,-0.0028144499
2024-06-14,0.0012263782
2024-06-17,-0.0055208126
2024-06-18,0.00476002
2024-06-19,-0.0040251842
2024-06-20,-0.0041789247
2024-06-21,-0.0024286652
2024-06-24,-0.0116868548
2024-06-25,-0.0044219246
2024-06-26,0.007636890899999999
2024-06-27,-0.0089730781
2024-06-28,0.0073155057
2024-07-01,0.0092092317
2024-07-02,0.0007616045000000001
2024-07-03,-0.0048833653
2024-07-04,-0.0083184023
2024-07-05,-0.0025810741999999997
2024-07-08,-0.0093166513
2024-07-09,0.0126341263
2024-07-10,-0.0067611633
2024-07-11,0.0105545976
2024-07-12,0.0003055494
2024-07-15,0.0009139786
2024-07-16,0.0007712144
2024-07-17,-0.0045188256
2024-07-18,0.0048191695000000005
2024-07-19,0.0017383165000000001
2024-07-22,-0.006066810099999999
2024-07-23,-0.0164788964
2024-07-24,-0.0046020597
2024-07-25,-0.0052413689
2024-07-26,0.0014395816
2024-07-29,0.00032792590000000005
2024-07-30,-0.0043383026
2024-07-31,0.020647278199999997
2024-08-01,-0.0021649346
2024-08-02,-0.0092244302
2024-08-05,-0.015364721
2024-08-06,0.0023022005
2024-08-07,0.0008893782999999999
2024-08-08,2.35554e-05
2024-08-09,-0.0026855626
2024-08-12,-0.0013938607
2024-08-13,0.0034082235
2024-08-14,-0.0060294371
2024-08-15,0.0093676753
2024-08-16,0.0007200703
2024-08-19,0.0049468127
2024-08-20,-0.0093351227
2024-08-21,-0.0035152744000000002
2024-08-22,-0.00273477
2024-08-23,0.00196425
2024-08-26,0.00040387230000000005
2024-08-27,-0.0023775352
2024-08-28,-0.0039673452
2024-08-29,-0.0050479848
2024-08-30,0.0067685025
2024-09-02,-0.0109700388
2024-09-03,-0.0028659551
2024-09-04,-0.0066716169
2024-09-05,0.0014494959
2024-09-06,-0.008072082000000001
2024-09-09,-0.0106005243
2024-09-10,0.0028154705
2024-09-11,-0.0081615642
2024-09-12,-0.0017165509000000002
2024-09-13,-0.0047968014
2024-09-18,0.0048784256
2024-09-19,0.0068969304
2024-09-20,0.0002893617
2024-09-23,0.0044225879
2024-09-24,0.041546460300000004
2024-09-25,0.0115888039
2024-09-26,0.036131165300000004
2024-09-27,0.028849505999999997
2024-09-30,0.0806369211
2024-10-08,0.04593970309999999
2024-10-09,-0.06616967950000001
2024-10-10,0.013215704
2024-10-11,-0.0254966957
2024-10-14,0.0206930478
2024-10-15,-0.0252808913
2024-10-16,0.0005173224
2024-10-17,-0.010479002500000001
2024-10-18,0.0290841978
2024-10-21,0.0020072276
2024-10-22,0.005433385
2024-10-23,0.0051541649
2024-10-24,-0.006824597599999999
2024-10-25,0.0059256843
2024-10-28,0.006817952499999999
2024-10-29,-0.0107731404
2024-10-30,-0.0061371583
2024-10-31,0.0041597094
2024-11-01,-0.002381286
2024-11-04,0.0116726266
2024-11-05,0.023194832000000002
2024-11-06,-0.0009390943
2024-11-07,0.025667752500000002
2024-11-08,-0.0052911536
2024-11-11,0.0051468919000000005
2024-11-12,-0.013860141
2024-11-13,0.0050578174
2024-11-14,-0.0172823783
2024-11-15,-0.0145310476
2024-11-18,-0.002064925
2024-11-19,0.0066673314
2024-11-20,0.006568869000000001
2024-11-21,0.0007169262999999999
2024-11-22,-0.030623125
2024-11-25,-0.0010504128
2024-11-26,-0.0012263464
2024-11-27,0.0153452226
2024-11-28,-0.0042542419
2024-11-29,0.0093325897
2024-12-02,0.011281256500000001
2024-12-03,0.0044066819
2024-12-04,-0.0041897932999999995
2024-12-05,0.0012499072
2024-12-06,0.010454916199999999
2024-12-09,-0.0004530157
2024-12-10,0.0059151204
2024-12-11,0.0028718885
2024-12-12,0.008451473499999999
2024-12-13,-0.0201131313
2024-12-16,-0.0016353771
2024-12-17,-0.0073372032
2024-12-18,0.006164864599999999
2024-12-19,-0.0035997194
2024-12-20,-0.0005827242
2024-12-23,-0.0049916431
2024-12-24,0.012613475700000001
2024-12-25,-5.24528e-05
2024-12-26,0.0013928418
2024-12-27,0.0006078439
2024-12-30,0.0021128235
2024-12-31,-0.0163068933
2025-01-02,-0.0266135464
2025-01-03,-0.0156719843
2025-01-06,-0.0014034558
2025-01-07,0.0070850162000000005
2025-01-08,0.00016224700000000002
2025-01-09,-0.0058122675
2025-01-10,-0.013349190200000001
2025-01-13,-0.0024518673
2025-01-14,0.0253689388
2025-01-15,-0.0042652131999999995
2025-01-16,0.0027626209000000002
2025-01-17,0.0017889811
2025-01-20,0.0007885691000000001
2025-01-21,-0.0005409358
2025-01-22,-0.0089430389
2025-01-23,0.005146837800000001
2025-01-24,0.0069540438
2025-01-27,-0.000622789
2025-02-05,-0.006495138
2025-02-06,0.012748709700000001
2025-02-07,0.0100919099
2025-02-10,0.0056008073
2025-02-11,-0.0012380162
2025-02-12,0.0085376776
2025-02-13,-0.0041545723
2025-02-14,0.0042735707
2025-02-17,0.0027206903
2025-02-18,-0.0093386744
2025-02-19,0.0081361638
2025-02-20,-0.0002255382
2025-02-21,0.0084545903
2025-02-24,-0.0018008277
2025-02-25,-0.0080010611
2025-02-26,0.010213447
2025-02-27,0.0023216871
2025-02-28,-0.0198239867
2025-03-03,-0.0011960623
2025-03-04,0.0021961906
2025-03-05,0.0053411188
2025-03-06,0.0117096981
2025-03-07,-0.0025295035
2025-03-10,-0.0018925761999999998
2025-03-11,0.004059637
2025-03-12,-0.0023388466
2025-03-13,-0.0039131967
2025-03-14,0.0181119433
2025-03-17,0.0019203924
2025-03-18,0.0010597384
2025-03-19,-0.0009709719
2025-03-20,-0.0051017837
2025-03-21,-0.012941675100000001
2025-03-24,0.0015446840000000002
2025-03-25,-1.54301e-05
2025-03-26,-0.0003795279
2025-03-27,0.0014995707999999998
2025-03-28,-0.006651977
2025-03-31,-0.004643144
2025-04-01,0.0038039165000000002
2025-04-02,0.0005051614
2025-04-03,-0.0024234607
2025-04-07,-0.0734383407
2025-04-08,0.0158151768
2025-04-09,0.0131172011
2025-04-10,0.0115563843
2025-04-11,0.0045256013
2025-04-14,0.0075907901
2025-04-15,0.0014879211000000002
2025-04-16,0.002552773
2025-04-17,0.0013239606
2025-04-18,-0.0011007392
2025-04-21,0.0044873084
2025-04-22,0.002528685
2025-04-23,-0.0010309547
2025-04-24,0.0002830095
2025-04-25,-0.0006757371
2025-04-28,-0.0020167463
2025-04-29,-0.0005351819
2025-04-30,-0.0023195013
2025-05-06,0.0113088579
2025-05-07,0.008006843
2025-05-08,0.0027913954
2025-05-09,-0.0029823725000000002
2025-05-12,0.0081524862
2025-05-13,0.0016698699
2025-05-14,0.008615856
2025-05-15,-0.0067940813
2025-05-16,-0.0039515545
2025-05-19,3.59321e-05
2025-05-20,0.0038291856000000003
2025-05-21,0.0020989931
2025-05-22,-0.002180056
2025-05-23,-0.0094127295
2025-05-26,-0.0004578046
2025-05-27,-0.0018380927
2025-05-28,-0.00022603140000000002
2025-05-29,0.0070401435
2025-05-30,-0.0047445989999999995
2025-06-03,0.0043280821
2025-06-04,0.0042318571
2025-06-05,0.0023386035
2025-06-06,0.00037215230000000005
2025-06-09,0.0042576591
2025-06-10,-0.0043989132
2025-06-11,0.005170029499999999
2025-06-12,0.0001005492
2025-06-13,-0.007541751199999999
2025-06-16,0.0034744785
2025-06-17,-0.00039082499999999997
2025-06-18,0.00041438799999999996
2025-06-19,-0.0078789932
2025-06-20,-0.0006581585
2025-06-23,0.0064544271
2025-06-24,0.0115284517
2025-06-25,0.010351386300000001
2025-06-26,-0.0021760004
2025-06-27,-0.0070253812999999995
2025-06-30,0.005898820900000001
2025-07-01,0.0038676405
2025-07-02,-0.0008546026
2025-07-03,0.0018404
2025-07-04,0.003226846
2025-07-07,0.0002326687
2025-07-08,0.0070104546
2025-07-09,-0.0012654271
2025-07-10,0.0047615415
2025-07-11,0.0001411524
2025-07-14,0.0026986102000000002
2025-07-15,-0.00416263
2025-07-16,-0.00034861639999999997
2025-07-17,0.0037241526000000003
2025-07-18,0.005020778
2025-07-21,0.007160453799999999
2025-07-22,0.006199773699999999
2025-07-23,0.00012197569999999999
2025-07-24,0.0065401873
2025-07-25,-0.0033478964
2025-07-28,0.0011914331
2025-07-29,0.0032725421
2025-07-30,0.0016636787999999999
2025-07-31,-0.011756590300000001
2025-08-01,-0.0037099434
2025-08-04,0.0065610439
2025-08-05,0.009569033
2025-08-06,0.004532649000000001
2025-08-07,0.0015607341999999999
2025-08-08,-0.0012469549
2025-08-11,0.0034162757999999997
2025-08-12,0.0050365359
2025-08-13,0.0047865504
2025-08-14,-0.0046212468
2025-08-15,0.0082717509
2025-08-18,0.0084551638
2025-08-19,-0.00019833549999999999
2025-08-20,0.0104425794
2025-08-21,0.0012979890999999999
2025-08-22,0.0144945284
2025-08-25,0.015108765900000001
2025-08-26,-0.0039087058000000004
2025-08-27,-0.0175867068
2025-08-28,0.0113798732
2025-08-29,0.0037282781
2025-09-01,0.0045628127
2025-09-02,-0.004488934
2025-09-03,-0.011553981
2025-09-04,-0.012502948
2025-09-05,0.0123844761
2025-09-08,0.0037577302
2025-09-09,-0.0051082346
2025-09-10,0.0012945946
2025-09-11,0.016548934799999998
2025-09-12,-0.0012156449
2025-09-15,-0.0026080722
2025-09-16,0.0003526742
2025-09-17,0.0037483961
2025-09-18,-0.011527546500000001
2025-09-19,-0.0030187468
2025-09-22,0.0022216758
2025-09-23,-0.0017614119
2025-09-24,0.0083231011
2025-09-25,-8.82542e-05
2025-09-26,-0.0065388333
2025-09-29,0.0089928806
2025-09-30,0.005241562199999999
2025-10-09,0.0131851494
2025-10-10,-0.0093910928
2025-10-13,-0.0019311896
2025-10-14,-0.006240721500000001
2025-10-15,0.012154674700000001
2025-10-16,0.0010271689
2025-10-17,-0.0195271317
2025-10-20,0.006286155799999999
2025-10-21,0.013571702299999999
2025-10-22,-0.0006574008000000001
2025-10-23,0.002210791
2025-10-24,0.0071133307
2025-10-27,0.0118048918
2025-10-28,-0.0021818166
2025-10-29,0.0070475231000000004
2025-10-30,-0.0073276331
2025-10-31,-0.0080540755
2025-11-03,0.0054947797
2025-11-04,-0.004107787
2025-11-05,0.0022883521
2025-11-06,0.009702492
2025-11-07,-0.0025461106
2025-11-10,0.0052635914
2025-11-11,-0.0039415744
2025-11-12,-0.0006540491
2025-11-13,0.0073401438
2025-11-14,-0.0096808756
2025-11-17,-0.0046253193
2025-11-18,-0.008112139400000001
2025-11-19,0.001758789
2025-11-20,-0.0039757345
2025-11-21,-0.024461752099999998
2025-11-24,0.0004888536
2025-11-25,0.0086680565
2025-11-26,-0.0015086216
2025-11-27,0.0028660641
2025-11-28,0.0034415245
2025-12-01,0.0065344661000000005
2025-12-02,-0.0041631259
2025-12-03,-0.0050573265
2025-12-04,-0.0005689273
2025-12-05,0.006970005299999999
